,CNY,DRR,INR,PSK,URR,CEW,CROC,CYB,DBV,EUFX,EUO,FPE,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,IPFF,PFF,PGF,PGX,SPFF,UDN,ULE,USDU,UUP,YCL,YCS
2018-09-12,42.98,54.15,38.61,42.963906,17.3118,17.8508,53.4637,25.3038,23.529121,41.9832,23.1813,18.455141,71.320503,126.58000200000001,75.50695,70.620003,111.389999,96.510002,104.800003,70.612984,85.940002,17.087164,35.842921999999994,17.626445999999998,14.026485000000001,11.369964,21.318201000000002,15.7963,26.7267,24.892298,56.802,74.7981
2018-09-13,42.98,54.15,38.61,42.97984,17.3118,17.9751,53.2106,25.4644,23.529121,41.7683,22.9422,18.474370999999998,71.598724,127.16999799999999,75.50695,70.620003,111.980003,96.91999799999999,105.139999,70.612984,85.400002,17.106573,35.814102,17.597565,14.007151,11.341301,21.387320000000003,15.9598,26.6576,24.823044,56.0284,75.82
2018-09-14,42.98,54.15,38.61,43.010343,17.3118,18.0013,53.8033,25.4414,23.529121,42.0023,23.2027,18.471474,71.201286,126.730003,75.297974,70.589996,111.370003,96.730003,103.91999799999999,70.612984,85.349998,17.087164,35.881363,17.626445999999998,14.036152,11.379519,21.288578,15.7787,26.7452,24.912086,55.9835,75.882
2018-09-17,42.98,54.15,38.61,42.917588,17.3118,17.945999999999998,53.4144,25.3579,23.390715,41.7977,22.9691,18.490803,71.370193,127.690002,75.367622,70.589996,111.93,97.269997,105.410004,70.612984,85.5,17.087164,35.794876,17.597565,13.997482999999999,11.389073,21.397194,15.9393,26.6665,24.793362,56.1839,75.6176
2018-09-18,42.98,53.75,37.6614,42.895975,17.3118,17.9866,52.8207,25.3929,23.390715,41.8536,23.0314,18.500470999999997,71.737831,127.519997,75.63633,71.339996,111.790001,96.93,105.440002,70.612984,85.099998,17.096869,35.756443,17.607193,13.997482999999999,11.417736999999999,21.367570999999998,15.8966,26.6819,24.832937,55.6496,76.3397
2018-09-19,42.98,53.75,39.68,42.73315,17.3118,18.0462,52.135,25.4605,23.390715,41.8418,23.0132,18.500470999999997,72.20481099999999,127.489998,75.974693,71.339996,111.83000200000001,96.699997,105.860001,70.612984,85.16999799999999,17.174495999999998,35.631519,17.539803,13.939485000000001,11.408182,21.387320000000003,15.9097,26.6531,24.823044,55.7422,76.2146
2018-09-20,42.8,53.1547,38.94,42.637105,17.3118,18.1077,51.7344,25.4457,23.440145,41.472,22.6095,18.48114,72.522774,128.720001,76.114037,71.339996,112.809998,97.519997,107.0,70.612984,85.040001,17.242416,35.650738,17.539803,13.910482,11.408182,21.545305,16.189,26.54,24.644958,55.5472,76.4843
2018-09-21,42.7112,52.5532,39.6377,42.69019,17.3118,18.168,51.8488,25.5229,23.380829000000002,41.5794,22.7266,18.500470999999997,72.443283,126.879997,76.01451899999999,71.269997,112.540001,97.599998,106.849998,70.612984,84.93,17.184196,35.698792,17.549431,13.939485000000001,11.417736999999999,21.456438000000002,16.1055,26.608,24.724107999999998,55.4003,76.6882
2018-09-24,42.7112,52.5532,38.48,42.6905,17.3118,18.1671,52.278,25.3842,23.420374,41.5975,22.7473,18.500470999999997,72.15514399999999,127.190002,75.80551899999999,71.5,112.489998,96.949997,106.739998,70.612984,84.790001,17.125978,35.660351,17.58811,13.936569,11.389073,21.466312,16.0926,26.6601,24.724107999999998,55.2018,76.9683
2018-09-25,42.7112,53.608,37.4,42.530157,17.3118,18.1214,52.3364,25.410999999999998,23.43026,41.5264,22.6702,18.490803,72.085587,127.870003,75.80551899999999,71.349998,112.699997,96.940002,106.66999799999999,70.612984,84.650002,17.096869,35.602692,17.530092,13.878298999999998,11.379519,21.476187,16.1478,26.6512,24.743895000000002,55.0089,77.2388
2018-09-26,42.7112,53.86,37.4,42.58115,17.3118,18.1869,52.1207,25.4012,23.43026,41.5966,22.7453,18.500470999999997,72.234619,127.699997,75.44723499999999,71.349998,112.489998,96.839996,106.739998,70.612984,84.83000200000001,16.990135000000002,35.573868,17.549431,13.907434,11.369964,21.456438000000002,16.0948,26.648000000000003,24.753788,55.214,76.9508
2018-09-27,42.5158,53.86,37.4,42.591339000000005,17.3118,18.2723,52.9127,25.391,23.43026,41.9485,23.132,18.48114,71.688156,126.900002,75.28801,71.349998,111.58000200000001,95.730003,106.739998,70.612984,84.33000200000001,17.009542,35.612305,17.549431,13.897720999999999,11.350855000000001,21.288578,15.8206,26.7922,24.931873,54.542,77.8862
2018-09-28,42.6037,53.86,37.2601,42.545344,17.3118,18.2932,52.6342,25.3768,23.647757000000002,42.1004,23.3011,18.461807,71.886871,126.41999799999999,75.974693,71.349998,111.160004,95.309998,105.82,70.612984,84.150002,17.164791,35.679565000000004,17.58811,13.907434,11.379519,21.249083,15.7055,26.7997,24.991234,54.3082,78.2172
2018-10-01,42.4201,53.86,37.2601,42.032515000000004,17.2056,18.2758,52.66861067,25.3497,24.003657999999998,42.22226525,23.43055134,18.43281,71.89681999999999,126.5,76.6856,71.050003,110.879997,95.040001,105.82,70.626915,83.870003,17.34309,35.398727,17.47208,13.790891,11.331745,21.209585,15.62043772,26.8191,25.030807,53.97320712,78.71450785
2018-10-02,42.51,55.9899,37.2601,41.966439,17.2056,18.204,53.18100693,25.3409,23.993773,42.3230913,23.53989862,18.394146,71.508926,125.949997,76.605949,70.849998,110.620003,94.989998,105.82,70.626915,84.18,17.255402,35.302223,17.443069,13.781178,11.303082,21.179964000000002,15.54825216,26.87,25.070383,54.31138223,78.22473135
2018-10-03,42.73,55.65,38.01,41.637984,17.2056,18.2386,54.21813947,25.3665,24.023429999999998,42.46560995,23.69864114,18.403812,70.713287,125.900002,76.40682199999999,70.849998,110.260002,94.43,105.82,70.626915,83.599998,17.245663,35.070609999999995,17.317373,13.664636999999999,11.253112,21.110844,15.44375588,26.983,25.149532,53.62664919,79.2141718
2018-10-04,42.73,55.65,38.01,41.296742,17.2056,18.0257,54.90382953,25.2602,23.885025,42.48339725,23.70158574,18.287823,70.38507800000001,126.339996,75.98864,70.849998,110.25,94.279999,105.82,70.626915,83.970001,17.148228,34.790733,17.211012,13.567517,11.205061,21.100970999999998,15.44249424,27.0216,25.159426,54.06186572,78.56847793
2018-10-05,42.4,55.65,38.01,41.214405,17.2056,18.0712,55.32355153,25.2585,23.865251999999998,42.44982095,23.67114657,18.326483,70.04692800000001,127.220001,75.87912,70.849998,110.339996,94.220001,105.82,70.626915,84.099998,17.148228,34.790733,17.191673,13.557806,11.185842999999998,21.130592,15.46303624,26.9686,25.129744,54.2164949,78.34731364
2018-10-08,42.095,55.65,38.01,41.185008,17.2056,18.0411,54.81075193,25.226999999999997,23.964113,42.5529219,23.79068675,18.278156,70.395027,126.66999799999999,75.829338,70.839996,110.089996,94.199997,103.139999,70.328194,84.529999,17.157967000000003,34.848644,17.172337,13.548093,11.214671000000001,21.110844,15.3871273,26.9821,25.159426,54.76329137,77.56423174
2018-10-09,42.095,55.65,38.01,41.308966,17.2056,18.0431,54.50282393,25.1896,24.033316,42.55041195,23.78393228,18.258825,70.623779,127.510002,75.869156,70.839996,110.089996,94.25,103.139999,70.328194,84.66999799999999,17.060541,34.9548,17.220678,13.586942,11.243502000000001,21.120718,15.39217202,26.9695,25.149532,54.95752371,77.29157956
2018-10-10,42.095,55.65,38.01,41.091609000000005,17.2056,18.0715,54.9487836,25.2176,24.033316,42.4833763,23.70545588,18.22016,70.375137,127.91999799999999,75.291687,70.540001,110.269997,94.339996,103.139999,70.517403,85.050003,16.963104,34.684582,17.133658999999998,13.509247,11.147402,21.160215,15.44373924,26.9745,25.11985,55.41974124,76.64433576
2018-10-11,42.47,56.55,38.14,41.110149,16.375,18.0579,54.34349747,25.1546,23.736732,42.21127775,23.40613005,18.171831,70.772972,128.330002,75.35141800000001,70.540001,110.989998,94.410004,104.639999,70.517403,85.33000200000001,16.875416,34.655628,17.162668,13.518958,11.070523,21.278704,15.6391078,26.8706,24.98134,55.78583489999999,76.13922431
2018-10-12,42.33,56.55,38.14,41.135395,16.375,18.1677,54.3443536,25.3457,23.756504,42.346664200000006,23.55314481,18.22016,70.723228,127.599998,75.34146899999999,70.050003,110.660004,94.220001,104.91999799999999,70.517403,85.18,16.855926999999998,34.597721,17.172337,13.518958,11.089742999999999,21.209585,15.54145438,26.8997,25.060489999999998,55.59353272,76.40434504
2018-10-15,42.5127,56.55,38.14,41.15269,16.375,18.2121,54.08915847,25.2766,23.815821,42.28130365,23.47763202,18.20083,70.94203900000001,127.550003,75.62024699999999,70.83000200000001,110.839996,94.599998,104.949997,70.517403,85.519997,16.894899,34.655628,17.152995999999998,13.538381,11.118574,21.249083,15.59338024,26.8482,25.001129000000002,56.00123194,75.85602914
2018-10-16,42.56,54.98,38.14,41.224414,16.375,18.2921,53.892984,25.2782,23.746617999999998,42.2752244,23.47440862,18.171831,71.061371,127.959999,75.90898100000001,70.83000200000001,110.879997,94.379997,105.540001,70.517403,85.16999799999999,16.943614999999998,34.723183,17.211012,13.577229,11.118574,21.258957000000002,15.59630734,26.8289,25.011023,55.56346988,76.45381155
2018-10-17,42.56,54.98,36.992,41.264720000000004,16.375,18.3278,54.30117353,25.2914,23.805935,42.55189185,23.7741093,18.229824,70.842567,127.32,75.470901,70.379997,110.16999799999999,93.959999,105.540001,70.517403,84.949997,16.846188,34.742481,17.220678,13.567517,11.108964,21.140467,15.398237699999996,26.9541,25.139639000000003,55.25735701,76.87819858
2018-10-18,42.15,54.98,38.42,41.319195,16.375,18.2546,54.54680447,25.2122,23.805935,42.7558858,23.99803282,18.20083,70.753067,126.309998,75.11245699999999,70.339996,109.66999799999999,93.879997,104.239998,70.965469,85.190002,16.651318,34.819691,17.249691000000002,13.596651999999999,11.128184,21.041725,15.25367612,27.0683,25.248468,55.55875866,76.46168835
2018-10-19,42.36,54.98,38.5,41.545707,16.375,18.2448,54.25694293,25.2297,23.914682,42.56161820000001,23.78681333,18.20083,70.842567,126.720001,74.923294,70.339996,110.150002,93.690002,104.41999799999999,70.965469,84.910004,16.631834,34.945145000000004,17.307703,13.645213,11.147402,21.110844,15.3888217,27.06,25.198999,55.20478187,76.95277072
2018-10-22,42.36,54.98,38.5,41.637002,16.375,18.2694,54.79555287,25.2467,23.835594,42.7292448,23.95756621,18.239492000000002,70.504425,125.779999,74.973083,70.339996,109.739998,93.75,104.300003,70.965469,84.699997,16.670804999999998,34.974102,17.336842,13.661802,11.089742999999999,21.041725,15.280306,27.1411,25.288042,54.95140304,77.3186233
2018-10-23,42.36,54.98,38.5,41.530015,16.375,18.1611,54.70568973,25.2045,23.875137,42.709468,23.94575044,18.269586999999998,70.564102,125.949997,75.12240600000001,70.059998,109.790001,93.849998,104.300003,70.965469,85.050003,16.651318,34.86795,17.346554,13.652042999999999,11.080133,21.0516,15.289168300000002,27.1045,25.248468,55.36870602,76.73868856
2018-10-24,42.36,56.72,38.5,41.514339,16.375,18.1738,55.1086304,25.2191,23.875137,42.9812025,24.24644449,18.182217,70.275688,124.989998,75.281708,70.099998,109.099998,93.68,104.300003,70.965469,85.230003,16.612345,34.742481,17.297989,13.652042999999999,11.070523,20.962732,15.09786828,27.2065,25.377085,55.6209978,76.39188328
2018-10-25,42.36,57.5,38.5,41.604516,16.375,18.1578,54.79760867,25.1932,23.875137,43.0948066,24.38545147,18.240463000000002,70.474602,124.33000200000001,75.12240600000001,70.25,108.849998,93.400002,104.300003,70.965469,84.900002,16.57337,34.9548,17.327129,13.661802,11.041692999999999,20.893614000000003,15.01202136,27.2506,25.446339000000002,55.17507865,77.01005071
2018-10-26,42.36,58.2597,38.5,41.538540999999995,16.375,18.1236,54.62949533,25.1248,24.013545999999998,42.96134205,24.22271408,18.17251,70.613831,124.470001,75.072639,70.25,109.16999799999999,93.68,102.970001,70.965469,85.5,16.475941,34.838989,17.307701,13.632527,11.003256,20.962732,15.11331884,27.1836,25.377085,55.92636302,75.96635608
2018-10-29,42.36,58.2597,38.5,41.599455,16.375,18.1395,55.17387507,25.1541,24.102520000000002,43.0535282,24.32431042,18.17251,70.30551899999999,124.199997,74.76398499999999,70.25,108.970001,93.239998,102.699997,70.965469,85.010002,16.193384,34.86795,17.356268,13.681318,11.051304,20.903488,15.05246334,27.3434,25.446339000000002,55.34619672,76.76595290000002
2018-10-30,42.36,56.83,38.5,41.560558,16.375,18.1006,54.42680647,25.139,24.171723999999998,43.21068605,24.50409465,18.162802,70.763023,123.279999,74.853584,70.139999,108.589996,92.970001,102.699997,70.965469,84.57,16.105696,34.848644,17.346554,13.661802,11.022475,20.814621,14.941777300000002,27.4182,25.55517,54.72765699,77.62378825
2018-10-31,42.36,58.13,38.5,41.583448,16.375,18.0281,54.84196053,25.1197,24.201382000000002,43.28237425,24.592883,18.191925,70.42486600000001,123.970001,74.624588,70.139999,108.410004,92.660004,102.529999,70.965469,84.709999,16.368765,34.877594,17.336842,13.671560000000001,11.060914,20.814621,14.88835112,27.4669,25.545277,54.84378027,77.46255869
2018-11-01,42.63,58.13,38.5,41.442384999999994,16.375,18.1403,52.84812793,25.1802,24.2607,42.9767422,24.23756993,18.240463000000002,71.77169,126.220001,75.08584599999999,70.300003,109.199997,93.190002,103.400002,70.990372,84.800003,16.44895,34.912487,17.356268,13.700835999999999,11.032084,20.972607,15.10429316,27.2597,25.377085,54.98323614,77.26904671
2018-11-02,42.63,58.13,38.5,41.252852000000004,16.375,18.2776,52.99541293,25.4401,24.122292,43.04125885,24.30679458,18.250172,71.622383,125.790001,75.006157,70.300003,109.029999,93.010002,103.83000200000001,72.20558199999999,84.43,16.31204,34.78648,17.297989,13.622767999999999,11.003256,20.913363,15.06124028,27.2751,25.436445000000003,54.48067260000001,77.97652915
2018-11-05,42.63,58.13,38.5,41.340483,16.375,18.3074,52.82412547,25.351999999999997,24.280472,42.9982296,24.24807865,18.240463000000002,71.70201899999999,126.440002,75.006157,70.300003,109.18,92.93,103.66999799999999,72.20558199999999,84.449997,16.429396,34.78648,17.288279,13.622767999999999,11.028385,20.972607,15.099848199999998,27.2414,25.426554,54.47647208,77.99409543
2018-11-06,43.072,58.13,38.5,41.412824,16.375,18.3207,52.6202996,25.3722,24.151951,42.96574745,24.22052185,18.250172,71.901108,127.07,74.846748,70.300003,109.25,93.089996,103.410004,70.860886,84.230003,16.380497000000002,34.883410999999995,17.307701,13.661802,11.057381,20.952858,15.1177826,27.2143,25.367191000000002,54.21128957,78.37935071
2018-11-07,43.072,56.33,37.38,41.399161,16.375,18.3793,51.85149513,25.3202,24.221155,42.88825955,24.12939458,18.298707999999998,72.428703,127.389999,74.916481,70.300003,109.470001,93.25,104.110001,71.378838,84.190002,16.488073,34.960953,17.336842,13.691076999999998,11.096044000000001,21.012104,15.17545028,27.198,25.317724,54.15584931,78.46396415
2018-11-08,43.3641,56.33,37.38,41.455709999999996,16.94,18.3985,52.21075187,25.3576,24.705578,43.19926375,24.4729559,18.318125,72.17983199999999,126.690002,74.64750699999999,70.75,108.690002,92.849998,104.25,71.179626,83.839996,16.419615,34.990025,17.336842,13.700835999999999,11.047717,20.854118,14.96155594,27.3582,25.466127,53.7013338,79.12963221
2018-11-09,42.7011,56.33,37.38,41.414398,16.94,18.237000000000002,52.58605260000001,25.2781,24.221155,43.29004795,24.5768514,18.298707999999998,71.94091800000001,125.800003,74.41836500000001,70.75,108.470001,92.83000200000001,103.440002,71.179626,83.989998,16.233805,34.999722,17.356268,13.691076999999998,11.057381,20.83437,14.8987274,27.4096,25.515596,53.87418531,78.87986922
2018-11-12,42.5704,58.555,37.38,41.375469,16.94,18.1625,53.2721218,25.1944,24.468309,43.6941671,25.01650839,18.288998,71.483009,124.66999799999999,74.18924,70.120003,107.470001,92.440002,102.83000200000001,71.179626,83.989998,16.263144,34.834949,17.317415,13.671560000000001,11.03805,20.686258,14.63489104,27.5824,25.743149,53.9314943,78.80883
2018-11-13,42.71,58.0,37.38,41.384215000000005,16.94,18.1292,52.84352073,25.2561,24.468309,43.49892725,24.8048584,18.279295,71.821472,125.709999,74.199196,70.120003,107.959999,92.650002,103.709999,70.880806,83.989998,16.155571,34.80587,17.336842,13.681318,11.067047,20.735628,14.75868914,27.5225,25.654106,53.90013708,78.85703435
2018-11-14,42.71,58.0,37.38,41.296577,16.94,18.2186,52.40564347,25.2728,24.270584,43.35767420000001,24.63629608,18.230759,72.070335,126.220001,74.268929,70.120003,108.32,92.980003,103.190002,70.880806,84.18,16.263144,34.718636,17.297989,13.642284,11.028385,20.794872,14.85994208,27.4472,25.565063000000002,54.15188493,78.49440022
2018-11-15,42.71,58.0,37.38,41.03192,16.94,18.292,51.84291833,25.336,24.408993,43.3303029,24.61554653,18.123972,72.488426,123.949997,74.537918,70.120003,108.41999799999999,92.959999,103.779999,70.880806,84.139999,16.136013000000002,34.582935,17.210579,13.564217999999999,10.980058,20.765251,14.87327252,27.4556,25.624423999999998,54.06976546,78.61795118
2018-11-16,42.71,56.55,37.38,41.082533000000005,16.94,18.4043,51.0454564,25.32,24.310131,43.01898165,24.26026041,18.085142,73.075745,124.440002,74.697311,70.120003,109.199997,93.360001,104.089996,70.880806,84.730003,16.067558,34.66048,17.230001,13.603251,11.03805,20.903488,15.08881588,27.3078,25.436445000000003,54.798661,77.56311059999999
2018-11-19,42.71,56.55,37.38,40.935303000000005,16.94,18.4035,51.6630508,25.3083,24.132179,42.89323015,24.11354391,18.075438000000002,72.60788000000001,124.639999,74.587723,70.629997,109.550003,93.949997,104.449997,70.880806,84.900002,15.930646,34.456936,17.175354000000002,13.541476999999999,10.960727,20.972607,15.18266534,27.2992,25.41666,55.03923834,77.23614735
2018-11-20,42.62,57.03,40.09,40.657462,16.79,18.3764,52.66796747,25.3119,24.122292,43.20788325,24.46013513,18.046312,71.901108,124.07,73.87044499999999,70.629997,108.75,93.849998,103.230003,70.880806,84.800003,15.656823000000001,34.185543,17.097284,13.433616,10.922064,20.824495000000002,14.96517798,27.435,25.545277,54.8784961,77.46635214
2018-11-21,42.72,56.46,40.0,40.809702,16.75,18.4148,52.0707444,25.307,24.191496,43.15960655,24.40493573,17.952595000000002,72.329155,123.91999799999999,74.20916,70.629997,108.889999,93.889999,104.040001,71.209496,84.510002,15.852409,34.369701,17.175354000000002,13.482643,10.902733999999999,20.863991,14.9996171,27.4139,25.545277,54.48360656,78.02770047
2018-11-23,42.39,56.46,40.25,40.801417,16.75,18.4028,52.48866753,25.3212,24.231041,43.35816970000001,24.62627747,18.00141,71.99069200000001,124.25,74.448257,70.629997,108.41999799999999,93.559998,103.120003,71.209496,84.68,15.891528,34.282471,17.136318,13.472837,10.941396000000001,20.804747,14.86494114,27.4676,25.594746,54.71219872,77.70720144
2018-11-26,42.82,56.46,41.05,40.708748,16.75,18.3734,52.52145060000001,25.3149,24.310131,43.36734055,24.63846017,17.991648,72.000648,124.269997,74.13942,70.559998,108.379997,93.459999,103.160004,71.209496,84.110001,15.705718,34.272781,17.146076,13.453226999999998,10.941396000000001,20.765251,14.85960222,27.5243,25.644213,53.95597919,78.79395519
2018-11-27,42.52,58.8,41.05,40.660701,16.75,18.342,52.55199813,25.2777,24.250814000000002,43.51351875,24.80823307,18.011169,71.980736,123.5,73.910301,70.559998,108.040001,93.400002,103.019997,71.209496,83.980003,15.402557999999999,34.214622,17.126558,13.433616,10.941396000000001,20.735628,14.7580527,27.5752,25.713467,53.78964419,79.03964346
2018-11-28,42.4,57.66,41.05,40.667739000000005,16.75,18.3431,51.3617458,25.2754,24.211267000000003,43.24031765,24.49445686,17.952595000000002,72.816917,124.449997,74.059715,70.559998,108.720001,93.91999799999999,103.769997,71.209496,84.08000200000001,15.617704999999999,34.253395000000005,17.146076,13.453226999999998,10.922064,20.863991,14.9454725,27.4271,25.58485,53.9181669,78.85535016
2018-11-29,43.0272,57.03,39.2907,40.53584,16.75,18.5306,51.27872133,25.3457,24.191496,43.1767863,24.41534236,17.933075,72.87665600000001,123.970001,73.989983,70.559998,108.910004,93.589996,103.279999,71.199539,84.269997,15.529689999999999,34.166160999999995,17.097284,13.4042,10.93173,20.83437,14.99424048,27.4048,25.545277,54.13008705,78.55003711
2018-11-30,42.94,57.03,39.2907,40.299354,16.75,18.4559,51.39151167,25.3069,24.329903,43.43995325,24.71921172,17.903786,72.677559,123.58000200000001,73.970062,70.559998,108.269997,93.400002,102.93,71.199539,84.220001,15.422116,34.098316,17.048491000000002,13.345366,10.902733999999999,20.775126,14.80802484,27.5016,25.644213,54.00097278,78.74031818
2018-12-03,43.54,55.6,39.2907,40.205760999999995,16.75,18.5393,50.77778493,25.5166,24.399107,43.35695645,24.62047226,17.874498000000003,73.307129,123.470001,74.450577,71.010002,108.480003,93.440002,103.849998,71.202538,84.050003,15.559551,34.094421000000004,17.097284,13.384588,10.922064,20.83437,14.86981904,27.453000000000003,25.654106,53.86193036,78.95721096
2018-12-04,43.34,55.6,39.2907,40.009569,16.7694,18.5313,51.02640220000001,25.7093,24.250814000000002,43.3894769,24.6403848,17.786638,73.078011,123.300003,74.16147600000001,71.010002,108.410004,93.540001,103.82,71.202538,84.68,15.206145999999999,33.948383,17.028973,13.296338,10.844741,20.824495000000002,14.85849426,27.4543,25.604637,54.67670042,77.76773996
2018-12-06,43.34,55.6,39.2907,39.91943,16.7694,18.3649,52.4052937,25.514,24.013545999999998,43.2338803,24.47841283,17.786638,72.081848,123.949997,73.553352,71.08000200000001,108.870003,93.970001,104.209999,71.202538,84.739998,14.990179000000001,33.792614,16.999697,13.266921,10.838907,20.873865,14.95929908,27.4481,25.594746,54.75897378,77.65172803
2018-12-07,43.75,55.6,40.11,39.94003,16.7694,18.489,52.85494225,25.5803,24.033316,43.12840145,24.35963109,17.718304,71.783005,123.58000200000001,73.872375,71.08000200000001,109.110001,94.32,103.790001,71.202538,84.800003,15.078529999999999,33.831554,17.028973,13.286532000000001,10.838907,20.893614000000003,15.03272664,27.419,25.525488,54.81191615,77.58078381
2018-12-10,42.7923,56.6247,40.11,39.941362,16.295,18.3494,53.15576005,25.4452,24.062975,43.35031545,24.59696705,17.69878,71.643547,121.83000200000001,73.324066,70.739998,108.559998,94.279999,103.07,71.232437,84.32,14.764395,33.831554,17.038731,13.315948,10.819465,20.775126,14.89151784,27.5724,25.69368,54.21288633,78.45856409999998
2018-12-11,42.35,56.9598,39.62,40.026944,16.49,18.3246,52.89048795,25.4841,24.122292,43.46389620000001,24.73168159,17.69878,71.76308399999999,121.25,73.37389399999999,70.900002,108.290001,93.980003,103.150002,71.252365,84.25,14.852745,33.889977,17.077768,13.355170999999999,10.85835,20.715879,14.81046346,27.6022,25.762936,54.10561977,78.61624058
2018-12-12,43.18,56.7965,39.62,40.044821,16.6272,18.4298,52.68776395,25.5439,24.151951,43.29846765,24.55092586,17.728067000000003,71.922462,123.029999,73.63310200000001,71.190002,108.709999,93.940002,103.150002,71.381935,84.410004,14.960729,33.831554,17.068008,13.355170999999999,10.848628,20.804747,14.91988752,27.5124,25.664,54.25425635,78.40603199
2018-12-13,43.065,56.8911,39.62,39.95987,16.625,18.4184,52.55821170000001,25.6355,24.161839,43.3377015,24.59210422,17.786638,72.00215899999999,122.849998,73.66301700000001,71.150002,108.650002,93.949997,103.510002,71.381935,84.110001,15.314132,33.7342,17.028973,13.306142000000001,10.819465,20.794872,14.89519704,27.5523,25.664,53.81190274,79.05026974
2018-12-14,43.341,57.5769,39.62,39.920819,16.345,18.3284,53.25860885,25.5498,24.151951,43.5789441,24.85695476,17.806166,71.533974,122.040001,73.53340899999999,70.860001,108.019997,93.489998,103.510002,71.112831,84.260002,15.166881,33.64658,16.989937,13.266921,10.809744,20.686258,14.73520312,27.6322,25.762936,54.03332339,78.72947147
2018-12-17,43.4,57.4519,39.62,39.711777000000005,16.5378,18.3409,53.29301685,25.5243,24.092634,43.4169013,24.67724419,17.718304,71.494118,122.360001,73.324066,70.879997,108.480003,93.989998,103.360001,71.31218,84.730003,14.950910999999998,33.451865999999995,16.950903,13.208088,10.76114,20.775126,14.84425156,27.5476,25.69368,54.64822093,77.84509925
2018-12-18,43.35,56.78,40.98,39.631269,16.66,18.3698,53.22109965,25.5262,24.033316,43.3495795,24.60474418,17.753656,71.494118,122.589996,72.98509200000001,71.0,108.639999,93.980003,103.209999,71.43177,84.849998,14.822067,33.361618,16.970420999999998,13.198282999999998,10.76114,20.794872,14.8886884,27.526,25.683785999999998,54.79987032,77.63326312
2018-12-19,43.5,56.565,40.98,39.303616,16.445,18.448,54.3031759,25.5546,23.954227,43.3128641,24.55760531,17.714376,70.83667,122.370003,72.875435,70.93,108.730003,93.720001,102.959999,71.43177,84.83000200000001,14.713878,33.312571999999996,16.941143,13.198282999999998,10.731977,20.794872,14.9179737,27.5477,25.69368,54.76443926,77.68855688
2018-12-20,43.44,58.7849,40.98,39.091792,13.19,18.4073,54.18115595,25.5316,23.6873,42.9985332,24.2085818,17.557266000000002,70.926315,122.849998,72.88539899999999,71.059998,109.540001,94.529999,103.08000200000001,71.302208,85.870003,14.654864000000002,33.116378999999995,16.863075,13.090423,10.693092,20.942984,15.13099434,27.3685,25.495808,56.05558355,75.86070884
2018-12-21,42.2291,56.535,40.98,38.970808,13.19,18.379,55.3563726,25.5386,23.973999,43.39665355,24.64972702,17.626003,70.139351,122.459999,72.32713299999999,70.83000200000001,108.58000200000001,93.75,103.400002,70.99324,85.870003,14.428648,32.97905,16.81428,13.061003999999999,10.66393,20.784998,14.85477534,27.5201,25.664,55.94025315,76.01866679999998
2018-12-24,43.07,57.245,40.98,38.730375,13.19,18.0298,55.2819995,25.2341,24.139999,43.2076898,24.41985681,17.576902,70.219048,123.370003,72.307198,70.790001,109.07,94.32,103.470001,71.062996,86.550003,14.290951000000002,32.773056,16.728916,12.994946,10.615324000000001,20.950001,14.99540676,27.1635,25.549999,56.88437102,74.75019003
2018-12-26,42.715,57.225,40.98,38.90501,13.19,17.9992,54.8933201,25.2226,23.91,43.4224576,24.67412607,17.586723000000003,70.49797099999999,122.599998,72.43679,70.91999799999999,108.519997,93.629997,106.5,71.212502,85.779999,14.310623000000001,32.97905,16.777979000000002,13.054102,10.683372,20.790001,14.84104348,27.1718,25.68,55.892669,76.06293176
2018-12-27,42.795,56.0,40.98,38.739835,17.27,18.035999999999998,55.46830110000001,25.276,23.66,43.10955045,24.32963482,17.49835,70.039734,122.720001,72.257347,71.25,109.360001,94.440002,103.959999,71.31218,86.0,14.231939,32.930008,16.719109,12.994946,10.654209,20.9,15.04886936,27.1691,25.57,56.16261917,75.69725223
2018-12-28,43.12,56.22,41.055,39.218875,17.27,18.1179,55.3595053,25.3644,23.15,43.1166524,24.3103329,17.517985999999997,70.089546,123.160004,71.97821,71.059998,109.370003,94.779999,104.459999,71.39190699999999,86.629997,14.694204999999998,33.253719,16.876097,13.152698999999998,10.762915,20.93,15.06157142,27.1221,25.5,56.93152351,74.66981157
2018-12-31,43.18,56.22,40.87,39.552046000000004,17.27,18.1171,55.2687757,25.3368,23.530001000000002,43.07100925,24.27019934,17.626003,70.179199,123.650002,72.067932,71.120003,109.480003,94.879997,105.650002,71.611168,87.110001,14.861410000000001,33.577422999999996,17.033081,13.280873999999999,10.802089,20.99,15.08891506,27.0714,25.450001,57.53468661,73.88738326
2019-01-02,42.9437,56.985,40.87,40.093185999999996,16.55,18.128,55.98398635,25.409000000000002,23.74,43.49811915,24.75289914,17.65546,69.75747700000001,122.339996,72.437943,71.16999799999999,108.440002,94.160004,103.889999,71.74382800000001,87.650002,14.753219,33.891327000000004,17.209694,13.418906,10.919609,20.84,14.79164214,27.1577,25.639999,58.06454106,73.21505856
